match_id,season_id,match_date,venue,city,team1,team2,toss_winner,toss_decision,match_winner,win_by_runs,win_by_wickets,result,player_name
1394754,2023,2023-08-31,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,China,China,field,Kuwait,30,0,normal,Xiuli Jin
1394755,2023,2023-08-31,"UKM-YSD Cricket Oval, Bangi",Bangi,Myanmar,Hong Kong,Hong Kong,field,Hong Kong,0,10,normal,M Bibi
1394757,2023,2023-09-01,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,China,Hong Kong,Hong Kong,field,Hong Kong,0,5,normal,M Hill
1394758,2023,2023-09-01,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Qatar,Bhutan,Bhutan,field,Bhutan,0,8,normal,D Wangmo
1394759,2023,2023-09-01,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,United Arab Emirates,Malaysia,bat,United Arab Emirates,0,7,normal,KKN Egodage
1394760,2023,2023-09-01,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Bahrain,Nepal,Bahrain,bat,Nepal,0,10,normal,I Barma
1394761,2023,2023-09-03,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Bahrain,Bahrain,field,Malaysia,46,0,normal,Mas Elysa
1394762,2023,2023-09-03,"UKM-YSD Cricket Oval, Bangi",Bangi,Bhutan,Nepal,Nepal,field,Nepal,0,3,normal,Puja Mahato
1394763,2023,2023-09-03,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Qatar,United Arab Emirates,bat,United Arab Emirates,51,0,normal,ER Oza
1394764,2023,2023-09-03,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,Hong Kong,Hong Kong,field,Hong Kong,0,8,normal,KY Chan
1394765,2023,2023-09-03,"UKM-YSD Cricket Oval, Bangi",Bangi,China,Thailand,China,bat,Thailand,0,9,normal,P Maya
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Bahrain,Bahrain,field,United Arab Emirates,69,0,normal,ER Oza
1394767,2023,2023-09-04,"UKM-YSD Cricket Oval, Bangi",Bangi,Qatar,Nepal,Nepal,field,Nepal,0,9,normal,I Barma
1394768,2023,2023-09-04,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Bhutan,Malaysia,Malaysia,field,Malaysia,0,8,normal,Nur Dania Syuhada
1394769,2023,2023-09-04,"UKM-YSD Cricket Oval, Bangi",Bangi,Myanmar,China,China,field,China,0,9,normal,Chen Yue
1394770,2023,2023-09-04,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Kuwait,Thailand,Thailand,field,,0,0,no result,
1394774,2023,2023-09-06,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,Myanmar,Myanmar,field,Kuwait,7,0,normal,Zon Lin
1394775,2023,2023-09-06,"UKM-YSD Cricket Oval, Bangi",Bangi,Thailand,Hong Kong,Hong Kong,field,Thailand,43,0,normal,N Koncharoenkai
1394776,2023,2023-09-08,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Hong Kong,United Arab Emirates,bat,United Arab Emirates,57,0,normal,
1394777,2023,2023-09-08,"UKM-YSD Cricket Oval, Bangi",Bangi,Thailand,Nepal,Nepal,field,Thailand,46,0,normal,N Koncharoenkai
1394778,2023,2023-09-09,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Thailand,United Arab Emirates,bat,United Arab Emirates,6,0,normal,KKN Egodage
1394792,2023,2023-09-01,Vanuatu Cricket Ground,Port Vila,Japan,Cook Islands,Cook Islands,field,Japan,30,0,normal,Erika Oda
1394794,2023,2023-09-01,Vanuatu Cricket Ground,Port Vila,Papua New Guinea,Vanuatu,Papua New Guinea,bat,Vanuatu,0,5,normal,S Solman
1394795,2023,2023-09-01,Vanuatu Cricket Ground (Oval 2),Port Vila,Fiji,Samoa,Samoa,field,Fiji,18,0,normal,TM Faimalo
1394796,2023,2023-09-02,Vanuatu Cricket Ground,Port Vila,Papua New Guinea,Cook Islands,Cook Islands,field,Papua New Guinea,100,0,normal,N Vare
1394797,2023,2023-09-07,Vanuatu Cricket Ground (Oval 2),Port Vila,Vanuatu,Indonesia,Indonesia,field,Vanuatu,20,0,normal,R Andrew
1394798,2023,2023-09-02,Vanuatu Cricket Ground (Oval 2),Port Vila,Japan,Samoa,Samoa,field,Japan,48,0,normal,Erika Oda
1394799,2023,2023-09-04,Vanuatu Cricket Ground,Port Vila,Samoa,Papua New Guinea,Papua New Guinea,field,Papua New Guinea,0,9,normal,S Jimmy
1394800,2023,2023-09-04,Vanuatu Cricket Ground (Oval 2),Port Vila,Cook Islands,Vanuatu,Vanuatu,field,Vanuatu,0,8,normal,R Andrew
1394801,2023,2023-09-04,Vanuatu Cricket Ground,Port Vila,Indonesia,Cook Islands,Indonesia,bat,Indonesia,66,0,normal,NLKWR Dewi
1394802,2023,2023-09-04,Vanuatu Cricket Ground (Oval 2),Port Vila,Fiji,Japan,Fiji,bat,Japan,0,8,normal,Nonoha Yasumoto
1394805,2023,2023-09-05,Vanuatu Cricket Ground (Oval 2),Port Vila,Samoa,Indonesia,Indonesia,field,Indonesia,0,10,normal,A Andriani
1394806,2023,2023-09-07,Vanuatu Cricket Ground,Port Vila,Japan,Indonesia,Indonesia,field,Indonesia,0,9,normal,NLKWR Dewi
1394807,2023,2023-09-07,Vanuatu Cricket Ground (Oval 2),Port Vila,Fiji,Papua New Guinea,Fiji,bat,Papua New Guinea,0,9,normal,K Arua
1394809,2023,2023-09-08,Vanuatu Cricket Ground,Port Vila,Samoa,Vanuatu,Vanuatu,field,Vanuatu,0,7,normal,
1394810,2023,2023-09-08,Vanuatu Cricket Ground (Oval 2),Port Vila,Fiji,Cook Islands,Cook Islands,field,Cook Islands,0,8,normal,ZP Ikiua
1394811,2023,2023-09-08,Vanuatu Cricket Ground,Port Vila,Papua New Guinea,Indonesia,Indonesia,field,Papua New Guinea,77,0,normal,
1394917,2023,2023-09-02,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Kenya,Botswana,Kenya,bat,Kenya,111,0,normal,Q Abel
1394918,2023,2023-09-02,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Malawi,Lesotho,Lesotho,field,Malawi,136,0,normal,LL Dimba
1394919,2023,2023-09-02,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,Eswatini,Eswatini,field,Mozambique,102,0,normal,P Cuinica
1394920,2023,2023-09-02,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Cameroon,Sierra Leone,Sierra Leone,field,Sierra Leone,0,7,normal,A Fillie
1394921,2023,2023-09-03,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Malawi,Kenya,Malawi,bat,Kenya,0,7,normal,L Idambo
1394922,2023,2023-09-03,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Botswana,Lesotho,Botswana,bat,Botswana,173,0,normal,S Mosweu
1394923,2023,2023-09-03,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,Sierra Leone,Sierra Leone,field,Sierra Leone,0,10,normal,E Kamara
1394924,2023,2023-09-03,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Cameroon,Eswatini,Eswatini,field,Cameroon,62,0,normal,MLN Sissako
1394925,2023,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Cameroon,Mozambique,Mozambique,field,Cameroon,33,0,normal,MLN Sissako
1394926,2023,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Sierra Leone,Eswatini,Sierra Leone,bat,Sierra Leone,147,0,normal,AM Kamara
1394927,2023,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,Malawi,Malawi,field,Botswana,5,0,normal,G Matome
1394928,2023,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Kenya,Lesotho,Kenya,bat,Kenya,208,0,normal,Q Abel
1394929,2023,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,Sierra Leone,Botswana,bat,Botswana,17,0,normal,S Mosweu
1394930,2023,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Kenya,Cameroon,Kenya,bat,Kenya,118,0,normal,Q Abel
1394931,2023,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Cameroon,Sierra Leone,Cameroon,bat,Sierra Leone,0,7,normal,
1394932,2023,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,Kenya,Botswana,bat,Kenya,0,9,normal,F Odhiambo
1395007,2023,2023-09-04,"Woodley Cricket Field, Los Angeles",Los Angeles,United States of America,Argentina,Argentina,field,United States of America,79,0,normal,IM Vaghela
1395008,2023,2023-09-04,"Woodley Cricket Field, Los Angeles",Los Angeles,Canada,Brazil,Canada,bat,Canada,53,0,normal,M Hundal
1395009,2023,2023-09-05,"Woodley Cricket Field, Los Angeles",Los Angeles,United States of America,Brazil,Brazil,field,United States of America,39,0,normal,S Sriharsha
1395010,2023,2023-09-05,"Woodley Cricket Field, Los Angeles",Los Angeles,Canada,Argentina,Argentina,field,Canada,86,0,normal,D Saxena
1395011,2023,2023-09-07,"Woodley Cricket Field, Los Angeles",Los Angeles,United States of America,Canada,Canada,field,United States of America,25,0,normal,RP Singh
1395012,2023,2023-09-07,"Woodley Cricket Field, Los Angeles",Los Angeles,Brazil,Argentina,Argentina,field,Brazil,78,0,normal,RMAM Avery
1395013,2023,2023-09-08,"Woodley Cricket Field, Los Angeles",Los Angeles,Canada,Brazil,Brazil,field,Canada,60,0,normal,Amarpal Kaur
1395014,2023,2023-09-08,"Woodley Cricket Field, Los Angeles",Los Angeles,United States of America,Argentina,Argentina,field,United States of America,72,0,normal,A Kolan
1395015,2023,2023-09-10,"Woodley Cricket Field, Los Angeles",Los Angeles,Canada,Argentina,Canada,bat,Canada,37,0,normal,D Saxena
1395016,2023,2023-09-10,"Woodley Cricket Field, Los Angeles",Los Angeles,Brazil,United States of America,Brazil,bat,United States of America,0,10,normal,RP Singh
1395017,2023,2023-09-11,"Woodley Cricket Field, Los Angeles",Los Angeles,Argentina,Brazil,Brazil,field,Brazil,0,9,normal,RMAM Avery
1395018,2023,2023-09-11,"Woodley Cricket Field, Los Angeles",Los Angeles,United States of America,Canada,Canada,field,United States of America,30,0,normal,D Dhingra
1395026,2023,2023-09-06,"Desert Springs Cricket Ground, Almeria",Almeria,France,Netherlands,Netherlands,field,Netherlands,0,8,normal,IJR Zwilling
1395028,2023,2023-09-07,"Desert Springs Cricket Ground, Almeria",Almeria,Netherlands,Scotland,Scotland,field,Netherlands,35,0,normal,SL Kalis
1395029,2023,2023-09-07,"Desert Springs Cricket Ground, Almeria",Almeria,Italy,France,Italy,bat,Italy,62,0,normal,EL Bartram
1395030,2023,2023-09-08,"Desert Springs Cricket Ground, Almeria",Almeria,Italy,Netherlands,Netherlands,field,Netherlands,0,9,normal,IJR Zwilling
1395031,2023,2023-09-08,"Desert Springs Cricket Ground, Almeria",Almeria,France,Scotland,France,bat,Scotland,0,7,normal,KE Bryce
1395032,2023,2023-09-10,"Desert Springs Cricket Ground, Almeria",Almeria,Scotland,Italy,Scotland,bat,Scotland,117,0,normal,SJ Bryce
1395033,2023,2023-09-10,"Desert Springs Cricket Ground, Almeria",Almeria,France,Netherlands,Netherlands,field,Netherlands,0,9,normal,R Rijke
1395035,2023,2023-09-11,"Desert Springs Cricket Ground, Almeria",Almeria,Scotland,Netherlands,Netherlands,field,Scotland,59,0,normal,SJ Bryce
1395036,2023,2023-09-12,"Desert Springs Cricket Ground, Almeria",Almeria,Scotland,France,Scotland,bat,Scotland,155,0,normal,KE Bryce
1395037,2023,2023-09-12,"Desert Springs Cricket Ground, Almeria",Almeria,Italy,Netherlands,Italy,bat,Netherlands,0,6,normal,R Rijke
1397437,2023,2023-09-22,"West End Park International Cricket Stadium, Doha",Doha,Bahrain,United Arab Emirates,Bahrain,bat,Bahrain,3,0,normal,Haider Butt
1397438,2023,2023-09-22,"West End Park International Cricket Stadium, Doha",Doha,Oman,Kuwait,Oman,bat,Oman,68,0,normal,Ayan Khan
1397439,2023,2023-09-23,"West End Park International Cricket Stadium, Doha",Doha,United Arab Emirates,Oman,United Arab Emirates,bat,Oman,0,5,normal,Aqib Ilyas
1398254,2023,2023-12-03,"Willowmoore Park, Benoni",Benoni,Bangladesh,South Africa,Bangladesh,bat,Bangladesh,13,0,normal,Shorna Akter
1398255,2023,2023-12-06,"Diamond Oval, Kimberley",Kimberley,Bangladesh,South Africa,South Africa,field,,0,0,no result,
1398256,2023,2023-12-08,"Diamond Oval, Kimberley",Kimberley,Bangladesh,South Africa,South Africa,field,South Africa,0,8,normal,A Hlubi
1398261,2024,2024-03-27,"Willowmoore Park, Benoni",Benoni,South Africa,Sri Lanka,Sri Lanka,field,South Africa,79,0,normal,L Wolvaardt
1398262,2024,2024-03-30,"Senwes Park, Potchefstroom",Potchefstroom,South Africa,Sri Lanka,South Africa,bat,Sri Lanka,0,7,normal,WK Dilhari
1398263,2024,2024-04-03,"Buffalo Park, East London",East London,South Africa,Sri Lanka,Sri Lanka,field,Sri Lanka,0,4,normal,AC Jayangani
1398268,2024,2024-05-11,"Edgbaston, Birmingham",Birmingham,England,Pakistan,Pakistan,field,England,53,0,normal,AE Jones
1398269,2024,2024-05-17,"County Ground, Northampton",Northampton,England,Pakistan,England,bat,England,65,0,normal,A Capsey
1398270,2024,2024-05-19,"Headingley, Leeds",Leeds,England,Pakistan,England,bat,England,34,0,normal,DN Wyatt
1398277,2024,2024-07-06,"The Rose Bowl, Southampton",Southampton,England,New Zealand,New Zealand,field,England,59,0,normal,DN Wyatt
1398278,2024,2024-07-09,"County Ground, Hove",Brighton,England,New Zealand,New Zealand,field,England,23,0,normal,CE Dean
1398279,2024,2024-07-11,"St Lawrence Ground, Canterbury",Canterbury,New Zealand,England,England,field,England,0,6,normal,A Capsey
1398280,2024,2024-07-13,"Kennington Oval, London",London,New Zealand,England,New Zealand,bat,England,0,7,normal,S Glenn
1398281,2024,2024-07-17,"Lord's, London",London,England,New Zealand,New Zealand,field,England,20,0,normal,HC Knight
1398295,2023,2023-09-19,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Hong Kong,Hong Kong,field,Malaysia,102,0,normal,Virandeep Singh
1398296,2023,2023-09-20,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Papua New Guinea,Malaysia,bat,Papua New Guinea,45,0,normal,TP Ura
1398298,2023,2023-09-22,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Hong Kong,Malaysia,bat,Malaysia,23,0,normal,Virandeep Singh
1398299,2023,2023-09-23,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Papua New Guinea,Malaysia,bat,Papua New Guinea,0,4,normal,J Kariko
1398300,2023,2023-09-24,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,Papua New Guinea,Papua New Guinea,field,Papua New Guinea,0,1,normal,Nasrulla Rana
1399055,2023,2023-09-21,Zhejiang University of Technology Cricket Field,Hangzhou,India,Malaysia,Malaysia,field,,0,0,no result,
1399057,2023,2023-09-22,Zhejiang University of Technology Cricket Field,Hangzhou,Thailand,Sri Lanka,Sri Lanka,field,Sri Lanka,0,8,normal,
1399059,2023,2023-09-24,Zhejiang University of Technology Cricket Field,Hangzhou,Bangladesh,India,Bangladesh,bat,India,0,8,normal,
1399060,2023,2023-09-24,Zhejiang University of Technology Cricket Field,Hangzhou,Pakistan,Sri Lanka,Sri Lanka,field,Sri Lanka,0,6,normal,
1399061,2023,2023-09-25,Zhejiang University of Technology Cricket Field,Hangzhou,Pakistan,Bangladesh,Bangladesh,field,Bangladesh,0,5,normal,
1399062,2023,2023-09-25,Zhejiang University of Technology Cricket Field,Hangzhou,India,Sri Lanka,India,bat,India,19,0,normal,
1399104,2023,2023-09-27,Zhejiang University of Technology Cricket Field,Hangzhou,Nepal,Mongolia,Mongolia,field,Nepal,273,0,normal,
1399113,2023,2023-10-03,Zhejiang University of Technology Cricket Field,Hangzhou,India,Nepal,India,bat,India,23,0,normal,
1399114,2023,2023-10-03,Zhejiang University of Technology Cricket Field,Hangzhou,Pakistan,Hong Kong,Hong Kong,field,Pakistan,68,0,normal,
1399116,2023,2023-10-04,Zhejiang University of Technology Cricket Field,Hangzhou,Bangladesh,Malaysia,Bangladesh,bat,Bangladesh,2,0,normal,
1399117,2023,2023-10-06,Zhejiang University of Technology Cricket Field,Hangzhou,Bangladesh,India,India,field,India,0,9,normal,
1399119,2023,2023-10-07,Zhejiang University of Technology Cricket Field,Hangzhou,Pakistan,Bangladesh,Bangladesh,field,Bangladesh,0,6,normal,
1399138,2023,2023-09-28,"West End Park International Cricket Stadium, Doha",Doha,Qatar,Kuwait,Kuwait,field,Kuwait,0,7,normal,R Sandaruwan
1399140,2023,2023-09-29,"West End Park International Cricket Stadium, Doha",Doha,Maldives,Kuwait,Kuwait,field,Kuwait,0,7,normal,
1399142,2023,2023-10-01,"West End Park International Cricket Stadium, Doha",Doha,Maldives,Qatar,Qatar,field,Qatar,0,9,normal,Saqlain Arshad
1399143,2023,2023-10-01,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,Saudi Arabia,Kuwait,bat,Saudi Arabia,0,3,normal,Faisal Khan
1399144,2023,2023-10-02,"West End Park International Cricket Stadium, Doha",Doha,Qatar,Kuwait,Kuwait,field,Kuwait,0,5,normal,R Sandaruwan
1399145,2023,2023-10-02,"West End Park International Cricket Stadium, Doha",Doha,Maldives,Saudi Arabia,Maldives,bat,Saudi Arabia,0,9,normal,Faisal Khan
1399146,2023,2023-10-04,"West End Park International Cricket Stadium, Doha",Doha,Maldives,Kuwait,Kuwait,field,Kuwait,0,8,normal,Meet Bhavsar
1399148,2023,2023-10-05,"West End Park International Cricket Stadium, Doha",Doha,Qatar,Maldives,Maldives,field,Qatar,42,0,normal,Muhammad Tanveer
1399149,2023,2023-10-05,"West End Park International Cricket Stadium, Doha",Doha,Saudi Arabia,Kuwait,Kuwait,field,Kuwait,0,4,normal,Meet Bhavsar
1399150,2023,2023-09-30,"White Hill Field, Sandys Parish",Hamilton,Bermuda,Canada,Canada,field,Bermuda,86,0,normal,KS Leverock
1399151,2023,2023-09-30,"White Hill Field, Sandys Parish",Hamilton,Panama,Cayman Islands,Panama,bat,Cayman Islands,0,7,normal,A Morris
1399152,2023,2023-10-01,"White Hill Field, Sandys Parish",Hamilton,Panama,Bermuda,Panama,bat,Bermuda,0,7,normal,T Manders
1399153,2023,2023-10-01,"White Hill Field, Sandys Parish",Hamilton,Canada,Cayman Islands,Canada,bat,Canada,108,0,normal,H Thaker
1399154,2023,2023-10-03,"National Stadium, Hamilton",Hamilton,Canada,Panama,Canada,bat,Canada,163,0,normal,A Johnson
1399155,2023,2023-10-03,"National Stadium, Hamilton",Hamilton,Bermuda,Cayman Islands,Bermuda,bat,Bermuda,53,0,normal,DL Brangman
1399156,2023,2023-10-04,"National Stadium, Hamilton",Hamilton,Canada,Cayman Islands,Canada,bat,Canada,166,0,normal,Pargat Singh
1399157,2023,2023-10-04,"National Stadium, Hamilton",Hamilton,Panama,Bermuda,Bermuda,field,Bermuda,0,5,normal,DMW Rawlins
1399161,2023,2023-10-07,"National Stadium, Hamilton",Hamilton,Canada,Bermuda,Canada,bat,Canada,39,0,normal,Kaleem Sana
1400036,2023,2023-09-26,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Namibia,United Arab Emirates,bat,United Arab Emirates,19,0,normal,Theertha Satish
1400037,2023,2023-09-27,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Namibia,United Arab Emirates,bat,Namibia,0,9,normal,Yasmeen Khan
1400038,2023,2023-09-29,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Namibia,Namibia,field,Namibia,0,8,normal,JA Diergaardt
1400039,2023,2023-09-30,Dubai International Cricket Stadium,Dubai,Namibia,United Arab Emirates,United Arab Emirates,field,Namibia,7,0,normal,V Hamunyela
1400040,2023,2023-10-02,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Namibia,United Arab Emirates,bat,Namibia,0,8,normal,W Mwatile
1400041,2023,2023-10-03,"ICC Academy, Dubai",Dubai,Namibia,United Arab Emirates,United Arab Emirates,field,United Arab Emirates,0,9,normal,KKN Egodage
1400053,2023,2023-10-05,Europa Sports Complex,Gibraltar,Serbia,Gibraltar,Gibraltar,field,Gibraltar,0,7,normal,BA Pai
1400054,2023,2023-10-05,Europa Sports Complex,Gibraltar,Serbia,Gibraltar,Serbia,bat,Gibraltar,0,7,normal,BA Pai
1400055,2023,2023-10-15,Europa Sports Complex,Gibraltar,Gibraltar,Luxembourg,Luxembourg,field,Gibraltar,24,0,normal,KJ Stagno
1400056,2023,2023-10-15,Europa Sports Complex,Gibraltar,Luxembourg,Gibraltar,Luxembourg,bat,Luxembourg,11,0,normal,
1400972,2023,2023-10-04,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,Rwanda,Nigeria,bat,Nigeria,54,0,normal,C Udekwe
1400973,2023,2023-10-04,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,Ghana,Ghana,field,Ghana,0,3,normal,OH Agbomadzie
1400974,2023,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,Sierra Leone,Sierra Leone,field,Nigeria,63,0,normal,Sulaimon Runsewe
1400975,2023,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Rwanda,Ghana,Rwanda,bat,,0,0,tie,K Irakoze
1400976,2023,2023-10-06,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,Ghana,Ghana,field,Nigeria,35,0,normal,P Aho
1400977,2023,2023-10-06,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Rwanda,Sierra Leone,Rwanda,bat,Rwanda,33,0,normal,Hamza Khan
1400978,2023,2023-10-07,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Rwanda,Nigeria,Nigeria,field,Nigeria,0,6,normal,
1400980,2023,2023-10-08,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,Nigeria,Sierra Leone,bat,Nigeria,0,9,normal,Mohameed Taiwo
1400981,2023,2023-10-08,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Rwanda,Ghana,Rwanda,bat,Rwanda,47,0,normal,
1400982,2023,2023-10-10,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,Ghana,Nigeria,bat,Nigeria,82,0,normal,Sulaimon Runsewe
1400983,2023,2023-10-10,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,Rwanda,Sierra Leone,bat,Sierra Leone,2,0,normal,R Coker
1400984,2023,2023-10-11,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,Nigeria,Nigeria,field,Nigeria,0,5,normal,I Danladi
1400985,2023,2023-10-11,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Sierra Leone,Rwanda,Sierra Leone,bat,Rwanda,0,5,normal,E Rukiriza
1400986,2023,2023-10-12,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,Rwanda,Ghana,bat,Rwanda,0,9,normal,K Irakoze
1400987,2023,2023-10-12,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Nigeria,Sierra Leone,Sierra Leone,field,Nigeria,53,0,normal,IO Okpe
1400988,2023,2023-10-14,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Rwanda,Nigeria,Nigeria,field,Nigeria,0,8,normal,
1400989,2023,2023-10-14,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,Sierra Leone,Sierra Leone,field,Ghana,5,0,normal,
1400990,2023,2023-10-15,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,Ghana,Sierra Leone,Ghana,bat,Sierra Leone,0,6,normal,
